MIS_Status,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx
P I F,7312604010,MOVIES & MORE,LOS ANGELES,CA,90066,BBCN BANK,CA,532230,16160,2004,120,6,1,0,6,1,1,0,N,16222,252000,0,252000,189000,0,0,0.75,0,3600,19822
P I F,1267495002,Kutzer Management Company Inco,SOUTH PASADENA,CA,91030,BANK OF AMERICA NATL ASSOC,NC,531312,16539,2005,84,12,1,3,12,1,1,Y,N,16556,111500,0,90000,45000,0,0,0.5,0,2520,19076
P I F,5748063009,UPTOWN VIDEO,RIPON,CA,95366,WESTAMERICA BANK,CA,532230,12241,1993,300,6,1,0,0,1,0,N,N,12357,286800,0,286800,243780,0,1,0.85,0,9000,21357
P I F,1137015000,Salay Bangura dba Lungi Enterp,WALNUT,CA,91789,BANK OF AMERICA NATL ASSOC,NC,531390,16426,2005,61,4,1,0,0,1,1,T,N,16436,10000,0,10000,5000,0,0,0.5,0,1830,18266
P I F,4423534001,M & K HARVESTING EQUIPMENT A C,WILLIAMS,CA,95987,BANK OF AMERICA NATL ASSOC,NC,532490,15070,2001,84,3,2,1,3,1,1,Y,N,15218,30619,0,50000,25000,1,0,0.5,1,2520,17738
CHGOFF,2625685006,"SEAWAY PROPERTIES REAL ESTATE,",TEMECULA,CA,92590,CAPITAL ONE NATL ASSOC,VA,531210,17386,2007,63,5,1,1,5,0,1,Y,N,17439,127023,0,50000,25000,0,0,0.5,0,1890,19329
P I F,2763106001,HAVEN VIEW ESCROW,RANCHO CUCAMONGA,CA,91730,FIRST-CITIZENS BK & TR CO,NC,531390,17275,2007,36,17,1,0,17,1,1,0,N,17286,50000,0,50000,42500,0,0,0.85,0,1080,18366
CHGOFF,2463105003,Century Manufactured Homes and,WESTMINSTER,CA,92685,BANK OF AMERICA NATL ASSOC,NC,531210,17303,2007,68,1,1,0,1,0,1,N,N,17317,30000,0,30000,15000,0,0,0.5,0,2040,19357
P I F,1499785005,SHELLEY H. RABY DBA SHELLEY RA,ONTARIO,CA,91762,CAPITAL ONE NATL ASSOC,VA,531210,16726,2006,84,1,1,3,1,0,1,N,N,16770,50000,0,50000,25000,0,0,0.5,0,2520,19290
P I F,5486354008,GLOBAL ENTERTAINMENT PARTNERS,SHERMAN OAKS,CA,91403,COMMUNITY BANK,CA,532299,15516,2002,120,5,2,5,5,1,1,0,N,15552,1285000,0,1285000,963750,1,0,0.75,0,3600,19152
P I F,2840725008,GEORGE PAPPAS REALTOR,SAN DIEGO,CA,92103,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17500,2008,84,1,1,1,2,0,1,Y,N,17531,10000,0,10000,5000,0,0,0.5,0,2520,20051
CHGOFF,4456624000,FORTUNA EQUPIMENT RENTAL,FORTUNA,CA,95540,UMPQUA BANK,CA,532412,15085,2001,108,2,1,0,2,1,2,0,N,15095,135000,0,135000,114750,0,0,0.85,0,3240,18335
P I F,6740524001,HOME ADVANTAGE CORP.,HAYWARD,CA,94544,MORTGAGE CAP. DEVEL CORP,CA,531210,15977,2003,240,4,1,4,0,1,1,N,N,16056,936000,0,936000,936000,0,1,1,0,7200,23256
P I F,8223394000,BILL FERRELL CO,VAN NUYS,CA,91411,WELLS FARGO BANK NATL ASSOC,CA,532490,16408,2005,60,9,1,1,1,1,1,0,N,16467,100000,0,100000,50000,0,0,0.5,0,1800,18267
CHGOFF,2783436003,PILKINGTON MANAGEMENT GROUP IN,ANTIOCH,CA,94509,MECHANICS BANK,CA,531311,17290,2007,30,6,2,6,6,1,1,Y,N,17378,146462,0,60000,30000,1,0,0.5,0,900,18278
P I F,1005996006,"GOLD CROWN HOME LOANS, INC",LOS ANGELES,CA,91345,SBA - EDF ENFORCEMENT ACTION,CO,531390,16840,2006,240,65,1,3,65,1,1,0,N,16903,343000,0,343000,343000,0,1,1,0,7200,24103
P I F,4789764005,ADNALIAN & VASQUEZ REAL ESTATE,FRESNO,CA,93711,CEN CAL BUSINESS FINANCE GROUP,CA,531210,15195,2001,240,5,1,5,0,1,1,N,N,15293,235000,0,235000,235000,0,1,1,0,7200,22493
P I F,7861954002,SW COMMERCIAL CREDIT INC,LOS ANGELES,CA,90017,BBCN BANK,CA,532490,16343,2004,12,2,1,2,2,1,1,Y,N,16375,100000,0,100000,50000,0,0,0.5,0,360,16735
P I F,2453225000,REX DOWNING REALTOR,SAN DIEGO,CA,92116,CAPITAL ONE NATL ASSOC,VA,531210,17300,2007,84,4,1,0,4,0,1,N,N,17347,50000,0,50000,25000,0,0,0.5,0,2520,19867
P I F,1924615002,SCV Home Buyer,VALENCIA,CA,91355,BANK OF AMERICA NATL ASSOC,NC,531210,16999,2006,84,7,1,0,7,0,1,Y,N,17044,15000,0,15000,7500,0,0,0.5,0,2520,19564
CHGOFF,9727444000,HAULING 4 LESS,VISTA,CA,92084,WELLS FARGO BANK NATL ASSOC,SD,532412,16821,2006,49,1,1,4,5,1,1,Y,N,16832,19984,0,15000,7500,0,0,0.5,0,1470,18302
P I F,4941593001,BJ'S ATV RENTALS,GROVER CITY,CA,93433,HERITAGE OAKS BANK,CA,532120,11892,1992,240,14,1,0,0,1,0,N,N,11992,670000,0,670000,536670,0,1,0.801,0,7200,19192
CHGOFF,2887175006,Bridgeway Commercial,OAKLAND,CA,94619,BBCN BANK,CA,531210,17531,2008,47,1,1,2,1,0,1,N,N,17562,25000,0,25000,21250,0,0,0.85,0,1410,18972
CHGOFF,2983286000,GREEN VALLEY ASSOCIATES,NAPA,CA,94558,MORTGAGE CAP. DEVEL CORP,CA,531210,17422,2007,240,12,1,15,0,1,1,0,N,17512,1655000,0,1655000,1655000,0,1,1,0,7200,24712
P I F,2134455002,"T-SAP Enterprises, Inc.",CORONA,CA,92879,U.S. BANK NATIONAL ASSOCIATION,OH,531311,17125,2007,84,1,2,0,1,0,1,Y,N,17135,36379,0,20000,10000,1,0,0.5,0,2520,19655
P I F,6037364010,DUPAR AND ANGEL MANUFACTURED H,GALT,CA,95632,SBA - EDF ENFORCEMENT ACTION,CO,531390,15726,2003,240,53,1,22,0,1,1,0,N,15811,127000,0,127000,127000,0,1,1,0,7200,23011
P I F,8713584001,ELLY NESIS COMPANY INC,INGLEWOOD,CA,90301,CDC SMALL BUS. FINAN CORP,CA,531311,16512,2005,240,27,1,12,0,1,1,0,N,17211,519000,0,519000,519000,0,1,1,0,7200,24411
P I F,8945264009,WINDERMERE PROPERTIES INC,WEST HOLLYWOOD (BR. P.O. NAME,CA,90069,COMERICA BANK,TX,531210,16610,2005,120,2,2,2,2,1,1,0,N,16648,770000,0,770000,577500,1,0,0.75,0,3600,20248
P I F,9390974010,CAZAREZ REALTY & LOANS INC.,STOCKTON,CA,95215,MORTGAGE CAP. DEVEL CORP,CA,531210,16777,2006,240,2,1,2,0,1,1,0,N,16875,134000,0,134000,134000,0,1,1,0,7200,24075
P I F,4388285009,Imperial Valley Real Estate Se,El centro,CA,92243,COMMUNITY VALLEY BANK,CA,531311,18592,2011,14,7,1,0,8,0,2,Y,N,18597,285000,0,200000,100000,0,0,0.5,0,420,19017
CHGOFF,4984573006,BLOCKBUSTER VIDEO (R),CARSON,CA,90746,PACIFIC WESTERN BANK,CA,532230,11924,1992,78,25,2,0,0,1,0,N,N,11992,675000,0,675000,573750,1,0,0.85,0,2340,14332
P I F,2852026003,GOING PROPERTY INVESTMENTS,LA MESA,CA,91941,"CITIBANK, N.A.",SD,531311,17332,2007,51,1,1,0,1,1,1,Y,N,17409,65944,0,35000,17500,0,0,0.5,0,1530,18939
CHGOFF,3308865002,"SEPIA FINANCIAL SERVICES, INC.",HUNTINGTON BEACH,CA,92648,"SUPERIOR FINANCIAL GROUP, LLC",CA,531390,17924,2009,82,1,1,0,1,0,1,N,S,17928,7500,0,7500,6375,0,0,0.85,0,2460,20388
P I F,5879654005,CELEBRATION PARTY EQUIPMENT RE,HAYWARD,CA,94545,CALIFORNIA BANK & TRUST,CA,532299,15663,2003,60,2,1,1,2,1,1,0,N,15674,35000,0,35000,17500,0,0,0.5,0,1800,17474
CHGOFF,2536505007,MOVIE TIME,HUNTINGTON BEACH,CA,92647,"SUPERIOR FINANCIAL GROUP, LLC",CA,532230,17342,2007,120,2,1,0,2,0,1,N,N,17347,7500,0,7500,6375,0,0,0.85,0,3600,20947
CHGOFF,6448284004,20/20 VIDEO,STUDIO CITY,CA,91604,WILSHIRE BANK,CA,532230,15882,2003,72,6,1,2,6,1,1,0,N,15917,150000,0,150000,127500,0,0,0.85,1,2160,18077
P I F,4196235000,Realty World,Santa clara,CA,95051,"CAPITAL ACCESS GROUP, INC.",CA,531210,18480,2010,240,1,1,7,0,68905,1,N,N,18548,452000,0,452000,452000,0,1,1,0,7200,25748
P I F,1836555008,Advance Equipment Holdings Co.,VISALIA,CA,93291,CENTRAL VALLEY COMMUNITY BANK,CA,532490,16945,2006,69,1,2,4,5,0,1,N,N,16982,184101,0,360000,270000,1,0,0.75,0,2070,19052
P I F,5715824001,PRIME TYME,LOS ANGELES,CA,90045,BANK OF AMERICA NATL ASSOC,NC,531210,15606,2002,84,3,1,0,3,1,1,Y,N,15795,10000,0,10000,5000,0,0,0.5,0,2520,18315
CHGOFF,1556055006,"Eminent Properties, LLC",SAN JOSE,CA,95128,BANK OF AMERICA NATL ASSOC,NC,531390,16768,2006,55,2,2,0,2,0,1,T,N,16860,12700,0,12700,6350,1,0,0.5,0,1650,18510
P I F,5112994007,BERKELEY STREET LLC,LOS ANGELES,CA,90404,WELLS FARGO BANK NATL ASSOC,CA,531120,15327,2002,120,2,1,0,0,1,1,0,N,15399,125000,0,125000,62500,0,0,0.5,0,3600,18999
P I F,9767863006,NORM'S RV RENTALS,POWAY,CA,92064,PACIFIC WESTERN BANK,CA,532120,13471,1997,210,2,1,0,0,1,0,0,N,13483,62221,0,64000,48000,0,0,0.75,0,6300,19783
P I F,9225304004,H2 ENVIRONMENTAL CONSULTING,CHINO,CA,91710,PACIFIC WESTERN BANK,CA,531120,16741,2006,300,14,1,0,0,1,1,N,N,16770,502200,0,502200,376650,0,1,0.75,0,9000,25770
P I F,4790464006,JMB INC,GLENDALE,CA,91205,WILSHIRE BANK,CA,531190,15195,2001,300,6,1,0,6,1,1,0,N,15218,428000,0,428000,321000,0,1,0.75,0,9000,24218
CHGOFF,2688065005,"Mellon Mid-Century Capital, In",LA JOLLA,CA,92037,U.S. BANK NATIONAL ASSOCIATION,OH,531210,17419,2007,57,2,2,1,3,0,1,Y,N,17439,88911,0,40000,20000,1,0,0.5,0,1710,19149
CHGOFF,6889174001,TAYDON ENTERPRISES,CASTAIC,CA,91384,BANK OF AMERICA NATL ASSOC,NC,531311,16015,2004,57,3,1,1,3,1,1,N,N,16039,50000,0,50000,25000,0,0,0.5,1,1710,17749
P I F,1885645007,JONATHAN G & PIPER K BURGESS,SACRAMENTO,CA,95816,U.S. BANK NATIONAL ASSOCIATION,OH,531210,16973,2006,60,2,1,2,4,0,1,N,N,16982,28000,0,28000,14000,0,0,0.5,0,1800,18782
P I F,8933964010,"CIDejjko, INC",TRACY,CA,95376,SBA DENVER FINANCE CENTER,CO,531210,16603,2005,240,50,1,20,0,68905,2,0,N,17883,833000,0,833000,833000,0,1,1,0,7200,25083
CHGOFF,3324796001,KAVILOAZ INC. dba.  PRESTIGE P,CHULA VISTA,CA,91914,FIRST-CITIZENS BK & TR CO,NC,531210,17724,2008,289,1,1,1,1,1,1,0,N,17744,479000,0,479000,359250,0,1,0.75,0,8670,26414
CHGOFF,2174685006,"ROYSTARICA, INC.",SAN DIEGO,CA,92109,U.S. BANK NATIONAL ASSOCIATION,OH,531390,17148,2007,59,5,1,3,8,0,1,Y,N,17166,40808,0,20000,10000,0,0,0.5,0,1770,18936
CHGOFF,7524584008,MINGLEWOOD INC,GRASS VALLEY,CA,95949,BANK OF AMERICA NATL ASSOC,NC,531311,16237,2004,38,1,1,0,1,1,1,T,N,16252,50000,0,50000,25000,0,0,0.5,0,1140,17392
CHGOFF,5281704002,REALTY RESPONSE INC,PALMDALE,CA,93551,UMPQUA BANK,CA,531210,15418,2002,96,7,2,1,7,1,1,0,N,15460,150000,0,150000,127500,1,0,0.85,0,2880,18340
CHGOFF,3101856009,THE PRINCE BUSINESS GROUP INC,RANCHO CUCAMONGA,CA,91730,JPMORGAN CHASE BANK NATL ASSOC,IL,531311,17518,2008,35,4,1,0,4,1,1,Y,N,17531,79937,0,30000,15000,0,0,0.5,0,1050,18581
CHGOFF,5885394006,AUDIO TEK-VT AUDIO,SAN DIEGO,CA,92105,BANK OF AMERICA NATL ASSOC,NC,532230,15664,2003,13,2,1,0,2,1,1,N,N,15795,35000,0,35000,17500,0,0,0.5,0,390,16185
P I F,2428016001,YES! STORES INC,EL CAJON,CA,92021,WELLS FARGO BANK NATL ASSOC,SD,532299,17065,2006,84,5,1,1,6,1,1,Y,N,17197,129783,0,35000,17500,0,0,0.5,0,2520,19717
CHGOFF,1771435005,"THE BENNETT GROUP, INC.",GLENDALE,CA,91208,CITIZENS BANK NATL ASSOC,RI,531210,16909,2006,52,1,2,0,1,0,1,N,N,16982,30000,0,30000,15000,1,0,0.5,0,1560,18542
P I F,9337853003,COMPUTERS TO GO,SUNNYVALE,CA,94086,CITIBANK INTERNATIONAL,CA,532420,13312,1996,84,2,1,0,0,1,0,0,N,13361,30000,0,30000,21000,0,0,0.7,0,2520,15881
P I F,1223795007,THORNTON ENTERPRISES,CHATSWORTH,CA,91311,BANK OF AMERICA NATL ASSOC,NC,531210,16504,2005,84,1,1,0,1,1,1,Y,N,16740,14900,0,10000,5000,0,0,0.5,0,2520,19260
P I F,2376536001,IMPERIAL PALACE AJ INC,PASADENA,CA,91104,SBA - EDF ENFORCEMENT ACTION,CO,531120,17044,2006,240,6,2,8,6,1,1,0,N,17120,1386000,0,1386000,1386000,1,1,1,0,7200,24320
P I F,4157444005,APPLIANCE ENAMELING & SERVICE,UPLAND,CA,91763,SOUTHLAND ECONOMIC DEVEL CORP,CA,531120,14972,2001,240,40,1,20,0,1,1,N,N,15321,635000,0,751000,751000,0,1,1,0,7200,22521
CHGOFF,2660565000,"Su Casa Nueva, Inc.",CORONA,CA,92880,BANK OF AMERICA NATL ASSOC,NC,531210,17402,2007,37,2,1,0,2,0,1,Y,N,17409,62500,0,29000,14500,0,0,0.5,0,1110,18519
CHGOFF,2385105007,California Realty Services,Chula Vista,CA,91910,"BUSINESS LOAN CENTER, LLC",FL,531210,17266,2007,83,2,1,1,2,0,1,N,N,17286,25000,0,25000,21250,0,0,0.85,0,2490,19776
P I F,2527406006,CASTLE VIEW REALTY,SAN JOSE,CA,95125,MORTGAGE CAP. DEVEL CORP,CA,531210,17119,2007,240,7,1,20,0,1,1,0,N,17183,848000,0,848000,848000,0,1,1,0,7200,24383
P I F,2956186010,GREENFIELD REAL ESTATE COMPANI,ALISO VIEJO,CA,92656,SOUTHLAND ECONOMIC DEVEL CORP,CA,531390,17401,2007,240,4,1,5,4,1,1,0,N,17638,268000,0,268000,268000,0,1,1,0,7200,24838
P I F,3085914010,GIANT VIDEO INC,LOS ANGELES,CA,90006,CITIZENS BUSINESS BANK,CA,532230,14452,1999,300,30,1,5,30,1,1,0,N,14487,297000,0,297000,222750,0,1,0.75,0,9000,23487
CHGOFF,2169625005,The Bond Group,San Diego,CA,92104,CALIFORNIA BANK & TRUST,CA,531210,17146,2007,65,1,1,1,1,0,1,Y,N,17166,110000,0,100000,50000,0,0,0.5,0,1950,19116
P I F,5945334002,RAMBOW SEAT & DASH COVER CO.,LOS ANGELES,CA,90007,WILSHIRE BANK,CA,531120,15687,2003,300,15,1,15,0,1,1,0,N,15736,500000,0,500000,375000,0,1,0.75,0,9000,24736
P I F,1866096009,JAMES D. TILLS REAL ESTATE,LA MESA,CA,91941,MUFG UNION BANK NATL ASSOC,CA,531210,16918,2006,54,1,1,0,1,1,1,Y,N,16921,165193,0,50000,25000,0,0,0.5,0,1620,18541
P I F,2369886003,GENTE REAL ESTATE INC,SAN JOSE,CA,95138,MORTGAGE CAP. DEVEL CORP,CA,531210,17042,2006,240,7,1,2,0,1,1,0,N,17239,598000,0,598000,598000,0,1,1,0,7200,24439
CHGOFF,7191454005,"ALL PROFESSIONAL REALTY, INC.",SACRAMENTO,CA,95815,GREATER SACRAMENTO CERT. DEVEL,CA,531210,16119,2004,240,107,1,0,1,1,1,0,N,16294,591000,0,620000,620000,0,1,1,0,7200,23494
P I F,5432674004,BUFFALO BREATH COSTUMES INC,SAN DIEGO,CA,92110,"WACHOVIA SBA LENDING, INC.",CA,532220,15491,2002,120,9,1,0,9,1,1,0,N,15521,595000,0,595000,446250,0,0,0.75,0,3600,19121
P I F,5772763007,O K VIDEO,SAN BERNARDINO,CA,92404,BBCN BANK,CA,532230,12243,1993,132,2,2,0,0,1,0,N,N,12265,125000,0,125000,108212,1,0,0.865696,0,3960,16225
P I F,9387853001,HOME VIDEO,HALF MOON BAY,CA,94019,"CITIBANK, N.A.",CA,532230,13338,1996,96,9,1,0,0,1,0,N,Y,13422,75000,0,75000,60000,0,0,0.8,0,2880,16302
CHGOFF,4358355005,"Jenny Sungwon Nam, an EPC to N",Riverside,CA,92503,OPEN BANK,CA,531210,18575,2011,300,40,1,0,40,0,1,N,N,18575,271800,0,271800,244620,0,1,0.9,0,9000,27575
P I F,5617684003,STANFORD'S VIDEO EXPRESS AND J,MARYSVILLE,CA,95901,SBA - EDF ENFORCEMENT ACTION,CO,532230,15567,2002,240,2,1,1,0,1,1,0,N,15748,153000,0,153000,153000,0,1,1,0,7200,22948
P I F,5305474000,LAWSON & ASSOC'S & MEDSOURCCE,CAMPBELL,CA,95008,BRIDGE BANK NATL ASSOC,CA,531390,15427,2002,300,3,1,0,0,1,1,N,N,15460,550000,0,550000,412500,0,1,0.75,0,9000,24460
CHGOFF,1593525004,Martin Macias dba Richie's Par,WHITTIER,CA,90606,BANK OF AMERICA NATL ASSOC,NC,532299,16793,2006,62,2,1,1,2,0,1,T,N,16832,10500,0,10500,5250,0,0,0.5,0,1860,18692
P I F,9166894005,MOVIE ISLAND,LOS ANGELES,CA,92833,WILSHIRE BANK,CA,532230,16723,2006,60,2,1,0,2,1,1,0,N,16740,80000,0,80000,40000,0,0,0.5,0,1800,18540
P I F,2117265002,JOHN M. GALLOWAY,LIVERMORE,CA,94550,U.S. BANK NATIONAL ASSOCIATION,OH,531190,17114,2007,84,5,1,0,5,0,1,Y,N,17225,264888,0,100000,50000,0,0,0.5,0,2520,19745
CHGOFF,9066294005,OXFORD LAND DEVELOPMENT LLC,PASADENA,CA,91101,U.S. BANK NATIONAL ASSOCIATION,OH,531390,16673,2005,25,1,2,0,1,1,1,Y,N,16709,16792,0,25000,12500,1,0,0.5,0,750,17459
P I F,4332915009,"Feather River Enterprises, LLC",Quincy,CA,95971,UMPQUA BANK,OR,531130,18561,2011,300,1,1,0,1,0,1,N,N,18567,512000,0,512000,460800,0,1,0.9,0,9000,27567
CHGOFF,6247554006,RICK'S EQUIPMENT AND JR'S RENT,APPLE VALLEY,CA,92307,DESERT COMMUN BANK A DIVISION,CA,532490,15810,2003,51,15,1,1,15,1,1,0,N,15825,123000,0,123000,61500,0,0,0.5,0,1530,17355
P I F,8810914006,REMAX GOLD COAST,VENTURA (CORPORATE NAME SAN BU,CA,93003,CALIFORNIA COASTAL CERT. DEVEL,CA,531210,16548,2005,240,327,1,20,327,68060,1,0,N,16812,1027000,0,1027000,1027000,0,1,1,0,7200,24012
P I F,7444134002,CAMERA SUPPORT,BURBANK,CA,91504,CALIFORNIA BANK & TRUST,CA,532490,16208,2004,300,14,1,0,14,1,1,0,N,16222,800000,0,810000,607500,0,1,0.75,0,9000,25222
P I F,3950084005,"J.B. PROMOTIONS, INC.",CANOGA ANNEX,CA,91304,GE CAP. SMALL BUS. FINAN CORP,TX,532230,14868,2000,300,5,1,2,7,1,1,0,N,14883,594000,0,594000,445500,0,1,0.75,0,9000,23883
CHGOFF,7223384003,REAL FINANCIAL,POWAY,CA,92064,SBA - EDF ENFORCEMENT ACTION,CO,531210,16131,2004,240,6,1,2,6,1,1,0,N,16203,517000,0,517000,517000,0,1,1,0,7200,23403
P I F,8426504007,HELP-U-SELL DISTINCTIVE HOMES,SAN DIEGO,CA,92120,MUFG UNION BANK NATL ASSOC,CA,531210,16443,2005,84,4,1,0,0,37481,1,Y,N,16617,20000,0,20000,10000,0,0,0.5,0,2520,19137
CHGOFF,4956744008,S & W TRANSPORTATION,SIMI (SIMI VALLEY),CA,93063,WELLS FARGO BANK NATL ASSOC,CA,532490,15246,2001,116,2,2,1,3,1,1,0,N,15279,152500,0,152500,114375,1,0,0.75,0,3480,18759
CHGOFF,5770824004,HODGES MANAGEMENT ENTERPRISE I,OCEANSIDE,CA,92056,BANK OF AMERICA NATL ASSOC,NC,531311,15623,2003,42,2,1,5,2,1,1,T,N,15674,10000,0,10000,5000,0,0,0.5,0,1260,16934
P I F,7228074003,SMI SOUND,SANTA BARBARA,CA,93101,MUFG UNION BANK NATL ASSOC,CA,532490,16132,2004,60,1,1,1,1,1,1,0,N,16161,25000,0,25000,12500,0,0,0.5,1,1800,17961
P I F,2598726005,"MASOUD RIAZATI, INC.",SAN DIEGO,CA,92117,CDC SMALL BUS. FINAN CORP,CA,531210,17157,2007,240,5,1,3,0,1,1,0,N,17267,409000,0,409000,409000,0,1,1,0,7200,24467
P I F,5093914009,"CAL TABLES, INC.",DOWNEY,CA,90241,BANC OF CALIFORNIA NATL ASSOC,CA,532420,15319,2002,120,4,1,0,0,1,1,N,N,15340,283000,0,283000,212250,0,0,0.75,0,3600,18940
CHGOFF,1207735000,Steven Trombly Excavation Equi,CASTRO VALLEY,CA,94546,BANK OF AMERICA NATL ASSOC,NC,532412,16491,2005,18,1,1,0,1,1,1,Y,N,16617,13107,0,10000,5000,0,0,0.5,0,540,17157
P I F,2860086010,SIMPLE LIFE INC,ANAHEIM,CA,92804,MUFG UNION BANK NATL ASSOC,CA,531210,17337,2007,36,3,1,0,0,1,1,0,N,17347,25000,0,25000,12500,0,0,0.5,0,1080,18427
CHGOFF,1596715008,Sameer Hussain dba Sameer Huss,SANTA ANA,CA,92701,BANK OF AMERICA NATL ASSOC,NC,531210,16798,2006,43,2,1,1,2,0,1,N,N,16832,79000,0,50000,25000,0,0,0.5,0,1290,18122
P I F,6305974002,BLACK TIE INVESTMENT,LAGUNA NIGUEL,CA,92677,BANK OF AMERICA NATL ASSOC,NC,531210,15834,2003,84,2,2,0,2,1,1,Y,N,15886,5000,0,5000,2500,1,0,0.5,0,2520,18406
CHGOFF,2627945005,T & T REAL ESTATE CORPORATION,Gilroy,CA,95020,MUFG UNION BANK NATL ASSOC,CA,531210,17387,2007,74,2,2,2,4,0,1,Y,N,17470,39000,0,39000,19500,1,0,0.5,0,2220,19690
CHGOFF,1512635001,WAYNE R. GOLDMAN DBA US HOMES,NEWPORT BEACH,CA,92660,CAPITAL ONE NATL ASSOC,VA,531311,16734,2006,44,1,1,6,1,0,1,N,N,16770,100000,0,100000,50000,0,0,0.5,0,1320,18090
P I F,4071123006,VIDEO $ DAY,FALLBROOK,CA,92028,PACIFIC WESTERN BANK,CA,532230,11078,1990,84,2,2,0,0,1,0,N,N,11169,35000,0,35000,31500,1,0,0.9,0,2520,13689
P I F,1517425007,"Calfiornia Airways, Inc",Hayward,CA,94541,CALIFORNIA BANK & TRUST,CA,532411,16736,2006,84,2,1,0,2,0,1,Y,N,16770,60399,0,25000,12500,0,0,0.5,0,2520,19290
P I F,2810446002,LIVE OAK FINANCIAL,POMONA,CA,91768,MORTGAGE CAP. DEVEL CORP,CA,531390,17309,2007,240,4,2,2,0,1,1,0,N,17421,425000,0,425000,425000,1,1,1,0,7200,24621
P I F,9288074004,WOODBRIDGE REALTY,IRVINE,CA,92618,AMERICAN CONTINENTAL BANK,CA,531210,16757,2006,300,1,2,0,0,1,1,N,N,16801,308500,0,511700,383775,1,1,0.75,0,9000,25801
P I F,2540414000,ESCALON STORE,LOS ANGELES,CA,90044,BANCO POPULAR NORTH AMERICA,CA,532230,14213,1999,300,7,2,0,0,1,0,N,N,14303,124000,0,124000,93000,1,1,0.75,0,9000,23303
P I F,9202124006,IVAN J. FREYRE REAL ESTATE AGE,RANCHO CUCAMONGA,CA,91730,SBA - EDF ENFORCEMENT ACTION,CO,531210,16735,2006,240,11,1,11,11,1,1,0,N,17057,441000,0,441000,441000,0,1,1,0,7200,24257
CHGOFF,1625605010,"R E C S, Inc.",HUNTINGTON BEACH,CA,92648,BANK OF AMERICA NATL ASSOC,NC,531210,16824,2006,53,3,1,0,3,0,1,Y,N,16832,31850,0,25000,12500,0,0,0.5,0,1590,18422
CHGOFF,2701855001,"HORIZON CRANE SERVICE, LLC",VISTA,CA,92084,U.S. BANK NATIONAL ASSOCIATION,OH,532412,17423,2007,31,3,1,0,3,0,1,Y,N,17591,78191,0,45000,22500,0,0,0.5,0,930,18521
CHGOFF,7459074000,VACATION PROPERTY MANAGEMENT,TRUCKEE,CA,96161,WELLS FARGO BANK NATL ASSOC,SD,531312,16212,2004,1,10,1,1,11,1,1,Y,N,16344,226612,0,85000,42500,0,0,0.5,0,30,16374
P I F,5130244009,MICRO CONNECTION,SANTA FE SPRINGS,CA,90670,WELLS FARGO BANK NATL ASSOC,SD,532220,15337,2002,300,10,1,0,0,1,1,N,N,15371,760500,0,760500,570375,0,1,0.75,0,9000,24371
CHGOFF,1127975002,ABC Enterprises of Southern Ca,ADELANTO,CA,92301,BANK OF AMERICA NATL ASSOC,NC,531390,16418,2005,56,3,1,0,0,1,1,Y,N,16467,25009,0,25000,12500,0,0,0.5,0,1680,18147
P I F,2768526008,MAYA DEVELOPMENT INC,OAKLAND,CA,94610,JPMORGAN CHASE BANK NATL ASSOC,IL,531311,17280,2007,84,32,1,0,32,1,1,Y,N,17286,89026,0,50000,25000,0,0,0.5,0,2520,19806
P I F,7454344010,DARA MANAGEMENT INC,PLEASANT HILL (PLEASANT HILLS),CA,94523,WELLS FARGO BANK NATL ASSOC,CA,531210,16211,2004,300,2,1,4,2,1,1,0,N,16252,902000,0,902000,676500,0,1,0.75,0,9000,25252
CHGOFF,1686755002,"Platinum Land Company, Inc. db",MOORPARK,CA,93021,BANK OF AMERICA NATL ASSOC,NC,531210,16861,2006,42,13,1,1,13,0,1,N,N,16891,64500,0,45000,22500,0,0,0.5,0,1260,18151
P I F,2895986009,AZTEC RENTAL & UHAUL,SPRING VALLEY,CA,91978,MUFG UNION BANK NATL ASSOC,CA,532120,17360,2007,48,1,2,0,1,1,1,0,N,17378,30000,0,30000,15000,1,0,0.5,0,1440,18818
P I F,7143384003,FRANNET OF SAN DIEGO,CARLSBAD,CA,92009,PACIFIC WESTERN BANK,CA,533110,16100,2004,71,2,1,0,2,1,1,Y,N,16130,128889,0,50100,25050,0,0,0.5,0,2130,18260
CHGOFF,8168453005,"HALE VIDEO ENTERPRISES, INC.",ANDERSON,CA,96007,REDDING BANK OF COMMERCE,CA,532230,12855,1995,300,9,1,0,0,1,0,,N,13087,495000,0,495000,371250,0,1,0.75,0,9000,22087
CHGOFF,1968385007,Advantage Valuation Inc.,SAN DIEGO,CA,92109,U.S. BANK NATIONAL ASSOCIATION,OH,531320,17027,2006,61,15,1,0,15,0,1,Y,N,17074,162394,0,100000,50000,0,0,0.5,0,1830,18904
